strategy,pattern,severity,impact_score,loop_depth,is_inside_loop,relative_line_position,execution_count_at_line,avg_time_ms_at_line,line_dominance,function_call_count,max_recursion_depth,complexity_ordinal,pattern_frequency,severity_encoded,pat_constant_folding,pat_dead_code,pat_hot_loop,pat_loop_invariant,pat_nested_loops,pat_repeated_computation,pat_unused_vars
mixed,unused_vars,low,3.0,0,0,0.6296,1,0.0,0.020408,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.5926,1,0.001,0.020408,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.0417,0,0.0,0.0,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.3333,1,0.001,0.052632,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.375,1,0.001,0.052632,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.4167,1,0.001,0.052632,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,nested_loops,low,6.0,2,1,0.3636,0,0.0,0.0,0,0,5,0.11946050096339114,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mixed,nested_loops,low,6.0,2,1,0.5333,0,0.0,0.0,0,0,5,0.11946050096339114,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mixed,unused_vars,low,3.0,0,0,0.3,1,0.0,0.022727,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.2333,1,0.001,0.022727,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.2,1,0.001,0.022727,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.1667,1,0.001,0.022727,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.2667,1,0.001,0.022727,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,nested_loops,low,6.0,2,1,0.2647,0,0.0,0.0,0,0,5,0.11946050096339114,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mixed,unused_vars,low,3.0,0,0,0.7941,1,0.0,0.017544,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.7647,1,0.0,0.017544,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.7353,1,0.001,0.017544,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.6,1,0.001,0.041667,0,0,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.3333,1,0.001,0.041667,0,0,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.5333,1,0.001,0.041667,0,0,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,nested_loops,low,6.0,2,1,0.7619,0,0.0,0.0,0,0,5,0.11946050096339114,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
mixed,unused_vars,low,3.0,0,0,0.5238,1,0.001,0.02,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
mixed,unused_vars,low,3.0,0,0,0.4762,1,0.001,0.02,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,dead_code,medium,7.0,0,0,0.3684,0,0.0,0.0,4,0,1,0.015414258188824663,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,dead_code,medium,7.0,0,0,0.5263,0,0.0,0.0,4,0,1,0.015414258188824663,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,dead_code,medium,7.0,0,0,0.6842,0,0.0,0.0,4,0,1,0.015414258188824663,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,dead_code,medium,7.0,0,0,0.7895,0,0.0,0.0,4,0,1,0.015414258188824663,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,dead_code,medium,7.0,0,0,0.5556,0,0.0,0.0,4,0,1,0.015414258188824663,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,dead_code,medium,7.0,0,0,0.6667,0,0.0,0.0,4,0,1,0.015414258188824663,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,dead_code,medium,7.0,0,0,0.7778,0,0.0,0.0,4,0,1,0.015414258188824663,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,dead_code,medium,7.0,0,0,0.8519,0,0.0,0.0,4,0,1,0.015414258188824663,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,unused_vars,low,3.0,0,0,0.1852,1,0.001,0.083333,4,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2222,1,0.001,0.083333,4,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2593,1,0.001,0.083333,4,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2963,1,0.001,0.083333,4,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.3333,1,0.001,0.083333,4,0,1,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,nested_loops,high,18.0,3,1,0.5333,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,4,1,0.6,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,5,1,0.6667,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,6,1,0.7333,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,7,1,0.8,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,8,1,0.8667,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.4667,0,0.0,0.0,0,0,3,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,3,1,0.6957,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,4,1,0.7391,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,5,1,0.7826,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,6,1,0.8261,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,7,1,0.8696,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,8,1,0.913,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.6522,0,0.0,0.0,0,0,3,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,unused_vars,low,3.0,0,0,0.3913,1,0.001,0.000244,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2174,1,0.001,0.000244,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.3478,1,0.001,0.000244,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,nested_loops,high,18.0,3,1,0.3103,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,4,1,0.3448,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,5,1,0.3793,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,6,1,0.4138,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,7,1,0.4483,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,8,1,0.4828,0,0.0,0.0,0,0,3,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.2759,0,0.0,0.0,0,0,3,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,hot_loop,medium,10.0,8,1,0.4828,0,0.0,0.0,0,0,3,0.0019267822736030828,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0
aggressive_prune,nested_loops,low,6.0,2,1,0.8276,0,0.0,0.0,0,0,3,0.11946050096339114,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,unused_vars,low,3.0,0,0,0.6552,1,0.0,0.000242,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.6207,1,0.001,0.000242,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2368,1,0.0,0.019608,4,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.1842,1,0.001,0.019608,4,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.1579,1,0.001,0.019608,4,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.1316,1,0.001,0.019608,4,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2105,1,0.001,0.019608,4,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.8333,1,0.0,0.015625,4,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.8095,1,0.001,0.015625,4,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.7857,1,0.001,0.015625,4,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.6364,0,0.0,0.0,0,0,3,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,repeated_computation,medium,8.0,2,1,0.8182,196,0.002,0.496203,0,0,3,0.01348747591522158,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.7895,0,0.0,0.0,0,0,3,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,repeated_computation,medium,8.0,2,1,0.8947,196,0.002,0.49,0,0,3,0.01348747591522158,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
aggressive_prune,unused_vars,low,3.0,0,0,0.4737,1,0.001,0.0025,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2632,1,0.001,0.0025,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.4211,1,0.001,0.0025,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.32,0,0.0,0.0,0,0,5,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,repeated_computation,medium,8.0,2,1,0.4,196,0.001,0.460094,0,0,5,0.01348747591522158,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0
aggressive_prune,nested_loops,low,6.0,2,1,0.8,0,0.0,0.0,0,0,5,0.11946050096339114,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,unused_vars,low,3.0,0,0,0.6,1,0.0,0.002347,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.56,1,0.001,0.002347,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,nested_loops,high,18.0,3,1,0.5789,0,0.0,0.0,0,0,5,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,4,1,0.6842,0,0.0,0.0,0,0,5,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.4737,0,0.0,0.0,0,0,5,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,3,1,0.7037,0,0.0,0.0,0,0,5,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,4,1,0.7778,0,0.0,0.0,0,0,5,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.6296,0,0.0,0.0,0,0,5,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,unused_vars,low,3.0,0,0,0.1852,1,0.001,0.000637,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2222,1,0.001,0.000637,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2593,1,0.001,0.000637,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2963,1,0.001,0.000637,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.3333,1,0.0,0.000637,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,nested_loops,high,18.0,3,1,0.7222,0,0.0,0.0,0,0,5,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.5556,0,0.0,0.0,0,0,5,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,loop_invariant,medium,8.0,2,1,0.6111,64,0.003,0.051447,0,0,5,0.005780346820809248,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
aggressive_prune,unused_vars,low,3.0,1,1,0.4444,8,0.003,0.006431,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,2,1,0.6111,64,0.003,0.051447,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,constant_folding,low,2.0,1,1,0.4444,8,0.003,0.006431,0,0,5,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,constant_folding,low,2.0,2,1,0.6111,64,0.003,0.051447,0,0,5,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,3,1,0.8077,0,0.0,0.0,0,0,5,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.6923,0,0.0,0.0,0,0,5,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,loop_invariant,medium,8.0,2,1,0.7308,64,0.003,0.051241,0,0,5,0.005780346820809248,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
aggressive_prune,unused_vars,low,3.0,0,0,0.3462,1,0.0,0.000801,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2692,1,0.001,0.000801,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,1,1,0.6154,8,0.003,0.006405,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2308,1,0.001,0.000801,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.1923,1,0.001,0.000801,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,2,1,0.7308,64,0.003,0.051241,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.3077,1,0.001,0.000801,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,constant_folding,low,2.0,1,1,0.6154,8,0.003,0.006405,0,0,5,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,constant_folding,low,2.0,2,1,0.7308,64,0.003,0.051241,0,0,5,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,nested_loops,high,18.0,3,1,0.4667,0,0.0,0.0,0,0,5,0.11946050096339114,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,nested_loops,medium,12.0,2,1,0.3667,0,0.0,0.0,0,0,5,0.11946050096339114,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0
aggressive_prune,loop_invariant,medium,8.0,2,1,0.4,64,0.004,0.050713,0,0,5,0.005780346820809248,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0
aggressive_prune,unused_vars,low,3.0,0,0,0.7667,1,0.001,0.000792,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.7333,1,0.001,0.000792,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.7,1,0.002,0.000792,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,1,1,0.3,8,0.003,0.006339,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,2,1,0.4,64,0.004,0.050713,0,0,5,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,constant_folding,low,2.0,1,1,0.3,8,0.003,0.006339,0,0,5,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,constant_folding,low,2.0,2,1,0.4,64,0.004,0.050713,0,0,5,0.11368015414258188,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
aggressive_prune,unused_vars,low,3.0,0,0,0.4706,1,0.001,0.014286,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.4118,1,0.001,0.014286,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,1,1,0.7059,20,0.001,0.285714,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.8824,1,0.001,0.014286,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.9412,1,0.0,0.014286,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2353,1,0.001,0.014286,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2941,1,0.001,0.014286,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.3529,1,0.001,0.014286,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,1,1,0.7647,20,0.001,0.285714,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.64,1,0.001,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.36,1,0.0,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.28,1,0.001,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.6,1,0.0,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,1,1,0.8,20,0.001,0.266667,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.92,1,0.001,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.96,1,0.001,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.24,1,0.001,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2,1,0.001,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.48,1,0.0,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.52,1,0.0,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.56,1,0.001,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.32,1,0.0,0.013333,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,1,1,0.84,20,0.001,0.266667,0,0,3,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.7586,1,0.001,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.7241,1,0.001,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.6897,1,0.001,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.3103,1,0.001,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2759,1,0.001,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,1,1,0.4483,20,0.001,0.227273,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.5517,1,0.001,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.5862,1,0.0,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.1724,1,0.002,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2069,1,0.001,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,0,0,0.2414,1,0.001,0.011364,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
aggressive_prune,unused_vars,low,3.0,1,1,0.4828,20,0.001,0.227273,0,0,6,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
no_action,unused_vars,low,3.0,0,0,0.2083,1,0.001,0.043478,8,4,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
no_action,unused_vars,low,3.0,0,0,0.25,1,0.001,0.043478,8,4,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
no_action,unused_vars,low,3.0,0,0,0.2917,1,0.001,0.043478,8,4,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
no_action,unused_vars,low,3.0,0,0,0.3333,1,0.001,0.043478,8,4,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
no_action,unused_vars,low,3.0,0,0,0.375,1,0.001,0.043478,8,4,2,0.7302504816955684,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
