execution_id,family,strategy,pattern,severity,impact_score,loop_depth,is_inside_loop,relative_line_position,co_occurring_patterns,execution_count_at_line,avg_time_ms_at_line,total_time_ms_at_line,line_dominance,function_call_count,max_recursion_depth,source_lines,complexity_class,complexity_ordinal,execution_time_ms,peak_memory_bytes,total_suggestions
f022e80d-17c0-4343-80ea-c227774fbe13,pathological,aggressive_prune,nested_loops,high,18.0,3,True,0.7222,constant_folding|loop_invariant|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,18,O(n²),5,6.647,3286,7
f022e80d-17c0-4343-80ea-c227774fbe13,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.5556,constant_folding|loop_invariant|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,18,O(n²),5,6.647,3286,7
f022e80d-17c0-4343-80ea-c227774fbe13,pathological,aggressive_prune,loop_invariant,medium,8.0,2,True,0.6111,constant_folding|loop_invariant|nested_loops|unused_vars,64,0.003,0.22,0.051447,0,0,18,O(n²),5,6.647,3286,7
f022e80d-17c0-4343-80ea-c227774fbe13,pathological,aggressive_prune,unused_vars,low,3.0,1,True,0.4444,constant_folding|loop_invariant|nested_loops|unused_vars,8,0.003,0.028,0.006431,0,0,18,O(n²),5,6.647,3286,7
f022e80d-17c0-4343-80ea-c227774fbe13,pathological,aggressive_prune,unused_vars,low,3.0,2,True,0.6111,constant_folding|loop_invariant|nested_loops|unused_vars,64,0.003,0.22,0.051447,0,0,18,O(n²),5,6.647,3286,7
f022e80d-17c0-4343-80ea-c227774fbe13,pathological,aggressive_prune,constant_folding,low,2.0,1,True,0.4444,constant_folding|loop_invariant|nested_loops|unused_vars,8,0.003,0.028,0.006431,0,0,18,O(n²),5,6.647,3286,7
f022e80d-17c0-4343-80ea-c227774fbe13,pathological,aggressive_prune,constant_folding,low,2.0,2,True,0.6111,constant_folding|loop_invariant|nested_loops|unused_vars,64,0.003,0.22,0.051447,0,0,18,O(n²),5,6.647,3286,7
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,nested_loops,high,18.0,3,True,0.8077,constant_folding|loop_invariant|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.6923,constant_folding|loop_invariant|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,loop_invariant,medium,8.0,2,True,0.7308,constant_folding|loop_invariant|nested_loops|unused_vars,64,0.003,0.22,0.051241,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.3462,constant_folding|loop_invariant|nested_loops|unused_vars,1,0.0,0.0,0.000801,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2692,constant_folding|loop_invariant|nested_loops|unused_vars,1,0.001,0.001,0.000801,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,unused_vars,low,3.0,1,True,0.6154,constant_folding|loop_invariant|nested_loops|unused_vars,8,0.003,0.027,0.006405,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2308,constant_folding|loop_invariant|nested_loops|unused_vars,1,0.001,0.001,0.000801,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.1923,constant_folding|loop_invariant|nested_loops|unused_vars,1,0.001,0.001,0.000801,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,unused_vars,low,3.0,2,True,0.7308,constant_folding|loop_invariant|nested_loops|unused_vars,64,0.003,0.22,0.051241,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.3077,constant_folding|loop_invariant|nested_loops|unused_vars,1,0.001,0.001,0.000801,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,constant_folding,low,2.0,1,True,0.6154,constant_folding|loop_invariant|nested_loops|unused_vars,8,0.003,0.027,0.006405,0,0,26,O(n²),5,7.521,3577,12
09ccac27-ba47-4555-a95a-f7287874dafe,pathological,aggressive_prune,constant_folding,low,2.0,2,True,0.7308,constant_folding|loop_invariant|nested_loops|unused_vars,64,0.003,0.22,0.051241,0,0,26,O(n²),5,7.521,3577,12
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,nested_loops,high,18.0,3,True,0.4667,constant_folding|loop_invariant|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,30,O(n²),5,7.033,3959,10
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,nested_loops,medium,12.0,2,True,0.3667,constant_folding|loop_invariant|nested_loops|unused_vars,0,0.0,0.0,0.0,0,0,30,O(n²),5,7.033,3959,10
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,loop_invariant,medium,8.0,2,True,0.4,constant_folding|loop_invariant|nested_loops|unused_vars,64,0.004,0.237,0.050713,0,0,30,O(n²),5,7.033,3959,10
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.7667,constant_folding|loop_invariant|nested_loops|unused_vars,1,0.001,0.001,0.000792,0,0,30,O(n²),5,7.033,3959,10
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.7333,constant_folding|loop_invariant|nested_loops|unused_vars,1,0.001,0.001,0.000792,0,0,30,O(n²),5,7.033,3959,10
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.7,constant_folding|loop_invariant|nested_loops|unused_vars,1,0.002,0.002,0.000792,0,0,30,O(n²),5,7.033,3959,10
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,unused_vars,low,3.0,1,True,0.3,constant_folding|loop_invariant|nested_loops|unused_vars,8,0.003,0.028,0.006339,0,0,30,O(n²),5,7.033,3959,10
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,unused_vars,low,3.0,2,True,0.4,constant_folding|loop_invariant|nested_loops|unused_vars,64,0.004,0.237,0.050713,0,0,30,O(n²),5,7.033,3959,10
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,constant_folding,low,2.0,1,True,0.3,constant_folding|loop_invariant|nested_loops|unused_vars,8,0.003,0.028,0.006339,0,0,30,O(n²),5,7.033,3959,10
cbf5fed4-0af4-4a5a-896a-df64c92e5378,pathological,aggressive_prune,constant_folding,low,2.0,2,True,0.4,constant_folding|loop_invariant|nested_loops|unused_vars,64,0.004,0.237,0.050713,0,0,30,O(n²),5,7.033,3959,10
5aeeb60f-754f-468a-8774-5a52769376b2,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.4706,unused_vars,1,0.001,0.001,0.014286,0,0,17,O(n),3,0.398,4369,9
5aeeb60f-754f-468a-8774-5a52769376b2,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.4118,unused_vars,1,0.001,0.001,0.014286,0,0,17,O(n),3,0.398,4369,9
5aeeb60f-754f-468a-8774-5a52769376b2,pathological,aggressive_prune,unused_vars,low,3.0,1,True,0.7059,unused_vars,20,0.001,0.018,0.285714,0,0,17,O(n),3,0.398,4369,9
5aeeb60f-754f-468a-8774-5a52769376b2,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.8824,unused_vars,1,0.001,0.001,0.014286,0,0,17,O(n),3,0.398,4369,9
5aeeb60f-754f-468a-8774-5a52769376b2,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.9412,unused_vars,1,0.0,0.0,0.014286,0,0,17,O(n),3,0.398,4369,9
5aeeb60f-754f-468a-8774-5a52769376b2,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2353,unused_vars,1,0.001,0.001,0.014286,0,0,17,O(n),3,0.398,4369,9
5aeeb60f-754f-468a-8774-5a52769376b2,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2941,unused_vars,1,0.001,0.001,0.014286,0,0,17,O(n),3,0.398,4369,9
5aeeb60f-754f-468a-8774-5a52769376b2,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.3529,unused_vars,1,0.001,0.001,0.014286,0,0,17,O(n),3,0.398,4369,9
5aeeb60f-754f-468a-8774-5a52769376b2,pathological,aggressive_prune,unused_vars,low,3.0,1,True,0.7647,unused_vars,20,0.001,0.018,0.285714,0,0,17,O(n),3,0.398,4369,9
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.64,unused_vars,1,0.001,0.001,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.36,unused_vars,1,0.0,0.0,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.28,unused_vars,1,0.001,0.001,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.6,unused_vars,1,0.0,0.0,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,1,True,0.8,unused_vars,20,0.001,0.019,0.266667,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.92,unused_vars,1,0.001,0.001,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.96,unused_vars,1,0.001,0.001,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.24,unused_vars,1,0.001,0.001,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2,unused_vars,1,0.001,0.001,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.48,unused_vars,1,0.0,0.0,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.52,unused_vars,1,0.0,0.0,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.56,unused_vars,1,0.001,0.001,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.32,unused_vars,1,0.0,0.0,0.013333,0,0,25,O(n),3,0.482,4660,14
d1caf83b-496f-47a6-a84d-4adca471fe6e,pathological,aggressive_prune,unused_vars,low,3.0,1,True,0.84,unused_vars,20,0.001,0.019,0.266667,0,0,25,O(n),3,0.482,4660,14
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.7586,unused_vars,1,0.001,0.001,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.7241,unused_vars,1,0.001,0.001,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.6897,unused_vars,1,0.001,0.001,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.3103,unused_vars,1,0.001,0.001,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2759,unused_vars,1,0.001,0.001,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,1,True,0.4483,unused_vars,20,0.001,0.019,0.227273,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.5517,unused_vars,1,0.001,0.001,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.5862,unused_vars,1,0.0,0.0,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.1724,unused_vars,1,0.002,0.002,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2069,unused_vars,1,0.001,0.001,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,0,False,0.2414,unused_vars,1,0.001,0.001,0.011364,0,0,29,O(n³),6,0.574,5042,12
82309af6-be80-42e3-ad93-5c928f464deb,pathological,aggressive_prune,unused_vars,low,3.0,1,True,0.4828,unused_vars,20,0.001,0.018,0.227273,0,0,29,O(n³),6,0.574,5042,12
3ff8a77d-7439-41e9-b812-b89e42aafa71,recursive,no_action,unused_vars,low,3.0,0,False,0.2083,unused_vars,1,0.001,0.001,0.043478,8,4,24,O(log n),2,0.269,4254,5
3ff8a77d-7439-41e9-b812-b89e42aafa71,recursive,no_action,unused_vars,low,3.0,0,False,0.25,unused_vars,1,0.001,0.001,0.043478,8,4,24,O(log n),2,0.269,4254,5
3ff8a77d-7439-41e9-b812-b89e42aafa71,recursive,no_action,unused_vars,low,3.0,0,False,0.2917,unused_vars,1,0.001,0.001,0.043478,8,4,24,O(log n),2,0.269,4254,5
3ff8a77d-7439-41e9-b812-b89e42aafa71,recursive,no_action,unused_vars,low,3.0,0,False,0.3333,unused_vars,1,0.001,0.001,0.043478,8,4,24,O(log n),2,0.269,4254,5
3ff8a77d-7439-41e9-b812-b89e42aafa71,recursive,no_action,unused_vars,low,3.0,0,False,0.375,unused_vars,1,0.001,0.001,0.043478,8,4,24,O(log n),2,0.269,4254,5
dc5be73c-036e-419c-a967-6b0ee7756ac3,recursive,no_action,unused_vars,low,3.0,0,False,0.45,unused_vars,1,0.001,0.001,0.033333,12,4,20,O(n²),5,0.228,3375,3
dc5be73c-036e-419c-a967-6b0ee7756ac3,recursive,no_action,unused_vars,low,3.0,0,False,0.25,unused_vars,1,0.001,0.001,0.033333,12,4,20,O(n²),5,0.228,3375,3
dc5be73c-036e-419c-a967-6b0ee7756ac3,recursive,no_action,unused_vars,low,3.0,0,False,0.4,unused_vars,1,0.001,0.001,0.033333,12,4,20,O(n²),5,0.228,3375,3
afbf6caf-5395-4aec-9d71-37df8dfafa7f,recursive,no_action,nested_loops,low,6.0,2,True,0.8077,nested_loops|unused_vars,0,0.0,0.0,0.0,12,4,26,O(n³),6,0.419,3539,3
afbf6caf-5395-4aec-9d71-37df8dfafa7f,recursive,no_action,unused_vars,low,3.0,0,False,0.6154,nested_loops|unused_vars,1,0.0,0.0,0.017857,12,4,26,O(n³),6,0.419,3539,3
afbf6caf-5395-4aec-9d71-37df8dfafa7f,recursive,no_action,unused_vars,low,3.0,0,False,0.5769,nested_loops|unused_vars,1,0.001,0.001,0.017857,12,4,26,O(n³),6,0.419,3539,3
d7cd443f-f972-4a06-b237-50116d23db04,recursive,no_action,unused_vars,low,3.0,0,False,0.0556,unused_vars,0,0.0,0.0,0.0,17,9,18,O(n²),5,0.231,3424,4
d7cd443f-f972-4a06-b237-50116d23db04,recursive,no_action,unused_vars,low,3.0,0,False,0.4444,unused_vars,1,0.001,0.001,0.045455,17,9,18,O(n²),5,0.231,3424,4
d7cd443f-f972-4a06-b237-50116d23db04,recursive,no_action,unused_vars,low,3.0,0,False,0.5,unused_vars,1,0.001,0.001,0.045455,17,9,18,O(n²),5,0.231,3424,4
d7cd443f-f972-4a06-b237-50116d23db04,recursive,no_action,unused_vars,low,3.0,0,False,0.5556,unused_vars,1,0.001,0.001,0.045455,17,9,18,O(n²),5,0.231,3424,4
3da660be-7d9a-471e-a1a3-ac40be094ad2,recursive,no_action,unused_vars,low,3.0,0,False,0.2632,unused_vars,1,0.001,0.001,0.003413,276,8,19,O(n²),5,3.387,3706,5
3da660be-7d9a-471e-a1a3-ac40be094ad2,recursive,no_action,unused_vars,low,3.0,0,False,0.3158,unused_vars,1,0.001,0.001,0.003413,276,8,19,O(n²),5,3.387,3706,5
3da660be-7d9a-471e-a1a3-ac40be094ad2,recursive,no_action,unused_vars,low,3.0,0,False,0.3684,unused_vars,1,0.001,0.001,0.003413,276,8,19,O(n²),5,3.387,3706,5
3da660be-7d9a-471e-a1a3-ac40be094ad2,recursive,no_action,unused_vars,low,3.0,0,False,0.4211,unused_vars,1,0.001,0.001,0.003413,276,8,19,O(n²),5,3.387,3706,5
3da660be-7d9a-471e-a1a3-ac40be094ad2,recursive,no_action,unused_vars,low,3.0,0,False,0.4737,unused_vars,1,0.0,0.0,0.003413,276,8,19,O(n²),5,3.387,3706,5
8225072b-157d-4da1-8c0d-587eb703bce4,recursive,no_action,unused_vars,low,3.0,0,False,0.5294,unused_vars,1,0.001,0.001,0.076923,7,3,17,O(n²),5,0.117,3403,3
8225072b-157d-4da1-8c0d-587eb703bce4,recursive,no_action,unused_vars,low,3.0,0,False,0.2941,unused_vars,1,0.001,0.001,0.076923,7,3,17,O(n²),5,0.117,3403,3
8225072b-157d-4da1-8c0d-587eb703bce4,recursive,no_action,unused_vars,low,3.0,0,False,0.4706,unused_vars,1,0.001,0.001,0.076923,7,3,17,O(n²),5,0.117,3403,3
11c375d8-b48a-4dd0-9dbd-e5ed16ad6eb1,recursive,no_action,nested_loops,low,6.0,2,True,0.7826,nested_loops|unused_vars,0,0.0,0.0,0.0,7,3,23,O(n²),5,0.266,3539,3
11c375d8-b48a-4dd0-9dbd-e5ed16ad6eb1,recursive,no_action,unused_vars,low,3.0,0,False,0.5652,nested_loops|unused_vars,1,0.0,0.0,0.025641,7,3,23,O(n²),5,0.266,3539,3
11c375d8-b48a-4dd0-9dbd-e5ed16ad6eb1,recursive,no_action,unused_vars,low,3.0,0,False,0.5217,nested_loops|unused_vars,1,0.001,0.001,0.025641,7,3,23,O(n²),5,0.266,3539,3
cb20c93e-4ee8-4f14-9079-9612faf982e0,recursive,no_action,unused_vars,low,3.0,0,False,0.25,unused_vars,1,0.001,0.001,0.035714,11,6,20,O(n),3,0.284,4282,5
cb20c93e-4ee8-4f14-9079-9612faf982e0,recursive,no_action,unused_vars,low,3.0,0,False,0.3,unused_vars,1,0.001,0.001,0.035714,11,6,20,O(n),3,0.284,4282,5
cb20c93e-4ee8-4f14-9079-9612faf982e0,recursive,no_action,unused_vars,low,3.0,0,False,0.35,unused_vars,1,0.001,0.001,0.035714,11,6,20,O(n),3,0.284,4282,5
cb20c93e-4ee8-4f14-9079-9612faf982e0,recursive,no_action,unused_vars,low,3.0,0,False,0.4,unused_vars,1,0.001,0.001,0.035714,11,6,20,O(n),3,0.284,4282,5
cb20c93e-4ee8-4f14-9079-9612faf982e0,recursive,no_action,unused_vars,low,3.0,0,False,0.45,unused_vars,1,0.001,0.001,0.035714,11,6,20,O(n),3,0.284,4282,5
ab47cd5f-b149-4788-b980-a97ad322182f,recursive,no_action,unused_vars,low,3.0,0,False,0.0476,unused_vars,0,0.0,0.0,0.0,11,5,21,O(n²),5,0.21,3480,4
ab47cd5f-b149-4788-b980-a97ad322182f,recursive,no_action,unused_vars,low,3.0,0,False,0.381,unused_vars,1,0.001,0.001,0.04,11,5,21,O(n²),5,0.21,3480,4
ab47cd5f-b149-4788-b980-a97ad322182f,recursive,no_action,unused_vars,low,3.0,0,False,0.4286,unused_vars,1,0.001,0.001,0.04,11,5,21,O(n²),5,0.21,3480,4
ab47cd5f-b149-4788-b980-a97ad322182f,recursive,no_action,unused_vars,low,3.0,0,False,0.4762,unused_vars,1,0.001,0.001,0.04,11,5,21,O(n²),5,0.21,3480,4
b9d85b83-8295-4177-9b3b-974cae967a8c,recursive,no_action,unused_vars,low,3.0,0,False,0.3913,unused_vars,1,0.001,0.001,0.00207,167,7,23,O(n²),5,3.464,3403,3
b9d85b83-8295-4177-9b3b-974cae967a8c,recursive,no_action,unused_vars,low,3.0,0,False,0.2174,unused_vars,1,0.001,0.001,0.00207,167,7,23,O(n²),5,3.464,3403,3
b9d85b83-8295-4177-9b3b-974cae967a8c,recursive,no_action,unused_vars,low,3.0,0,False,0.3478,unused_vars,1,0.001,0.001,0.00207,167,7,23,O(n²),5,3.464,3403,3
84a5f879-0824-4af3-9ad5-ae5d312293be,recursive,no_action,nested_loops,low,6.0,2,True,0.8276,nested_loops|unused_vars,0,0.0,0.0,0.0,167,7,29,O(n²),5,2.958,3567,3
84a5f879-0824-4af3-9ad5-ae5d312293be,recursive,no_action,unused_vars,low,3.0,0,False,0.6552,nested_loops|unused_vars,1,0.0,0.0,0.001965,167,7,29,O(n²),5,2.958,3567,3
84a5f879-0824-4af3-9ad5-ae5d312293be,recursive,no_action,unused_vars,low,3.0,0,False,0.6207,nested_loops|unused_vars,1,0.001,0.001,0.001965,167,7,29,O(n²),5,2.958,3567,3
0320ff27-843b-473c-8543-1a4fbafc5a27,recursive,no_action,unused_vars,low,3.0,0,False,0.05,unused_vars,0,0.0,0.0,0.0,7,2,20,O(log n),2,0.205,3550,4
0320ff27-843b-473c-8543-1a4fbafc5a27,recursive,no_action,unused_vars,low,3.0,0,False,0.4,unused_vars,1,0.001,0.001,0.052632,7,2,20,O(log n),2,0.205,3550,4
0320ff27-843b-473c-8543-1a4fbafc5a27,recursive,no_action,unused_vars,low,3.0,0,False,0.45,unused_vars,1,0.001,0.001,0.052632,7,2,20,O(log n),2,0.205,3550,4
0320ff27-843b-473c-8543-1a4fbafc5a27,recursive,no_action,unused_vars,low,3.0,0,False,0.5,unused_vars,1,0.002,0.002,0.052632,7,2,20,O(log n),2,0.205,3550,4
05dfb804-7347-4048-9eb4-4dce3b7661e3,simple,fold_and_prune,constant_folding,low,2.0,0,False,0.8333,constant_folding,1,0.001,0.001,0.25,0,0,6,O(1),1,0.019,3132,1
1160cfb5-0e1a-44ea-bd8e-6544b4750a02,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.3571,constant_folding|unused_vars,1,0.001,0.001,0.111111,0,0,14,O(1),1,0.043,3686,6
1160cfb5-0e1a-44ea-bd8e-6544b4750a02,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.4286,constant_folding|unused_vars,1,0.001,0.001,0.111111,0,0,14,O(1),1,0.043,3686,6
1160cfb5-0e1a-44ea-bd8e-6544b4750a02,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.5,constant_folding|unused_vars,1,0.001,0.001,0.111111,0,0,14,O(1),1,0.043,3686,6
1160cfb5-0e1a-44ea-bd8e-6544b4750a02,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.5714,constant_folding|unused_vars,1,0.001,0.001,0.111111,0,0,14,O(1),1,0.043,3686,6
1160cfb5-0e1a-44ea-bd8e-6544b4750a02,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.6429,constant_folding|unused_vars,1,0.001,0.001,0.111111,0,0,14,O(1),1,0.043,3686,6
1160cfb5-0e1a-44ea-bd8e-6544b4750a02,simple,fold_and_prune,constant_folding,low,2.0,0,False,0.9286,constant_folding|unused_vars,1,0.001,0.001,0.111111,0,0,14,O(1),1,0.043,3686,6
9900e635-46c7-44a8-8004-400783b77ba8,simple,fold_and_prune,constant_folding,low,2.0,0,False,0.3571,constant_folding,1,0.002,0.002,0.2,0,0,14,O(1),1,0.032,3124,1
525b2418-fdfb-4ee8-8417-ee5ef20430af,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.4091,constant_folding|unused_vars,1,0.0,0.0,0.1,0,0,22,O(1),1,0.053,3415,6
525b2418-fdfb-4ee8-8417-ee5ef20430af,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.3182,constant_folding|unused_vars,1,0.001,0.001,0.1,0,0,22,O(1),1,0.053,3415,6
525b2418-fdfb-4ee8-8417-ee5ef20430af,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.2727,constant_folding|unused_vars,1,0.001,0.001,0.1,0,0,22,O(1),1,0.053,3415,6
525b2418-fdfb-4ee8-8417-ee5ef20430af,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.2273,constant_folding|unused_vars,1,0.001,0.001,0.1,0,0,22,O(1),1,0.053,3415,6
525b2418-fdfb-4ee8-8417-ee5ef20430af,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.3636,constant_folding|unused_vars,1,0.001,0.001,0.1,0,0,22,O(1),1,0.053,3415,6
525b2418-fdfb-4ee8-8417-ee5ef20430af,simple,fold_and_prune,constant_folding,low,2.0,0,False,0.5909,constant_folding|unused_vars,1,0.002,0.002,0.1,0,0,22,O(1),1,0.053,3415,6
5f8396d6-05a2-4f19-af1a-36cff51520a3,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.7308,constant_folding|unused_vars,1,0.0,0.0,0.043478,0,0,26,O(log n),2,0.132,3797,4
5f8396d6-05a2-4f19-af1a-36cff51520a3,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.6923,constant_folding|unused_vars,1,0.0,0.0,0.043478,0,0,26,O(log n),2,0.132,3797,4
5f8396d6-05a2-4f19-af1a-36cff51520a3,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.6538,constant_folding|unused_vars,1,0.001,0.001,0.043478,0,0,26,O(log n),2,0.132,3797,4
5f8396d6-05a2-4f19-af1a-36cff51520a3,simple,fold_and_prune,constant_folding,low,2.0,0,False,0.2308,constant_folding|unused_vars,1,0.002,0.002,0.043478,0,0,26,O(log n),2,0.132,3797,4
70264e99-7f5b-43bd-a8ab-065775013e13,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.5,constant_folding|unused_vars,1,0.0,0.0,0.125,0,0,10,O(1),1,0.13,3208,2
70264e99-7f5b-43bd-a8ab-065775013e13,simple,fold_and_prune,constant_folding,low,2.0,0,False,0.7,constant_folding|unused_vars,1,0.092,0.092,0.125,0,0,10,O(1),1,0.13,3208,2
ee2fe9d6-fc7b-4854-a92c-ef0c5bb37f0b,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.5,constant_folding|unused_vars,1,0.001,0.001,0.076923,0,0,18,O(1),1,0.147,3459,5
ee2fe9d6-fc7b-4854-a92c-ef0c5bb37f0b,simple,fold_and_prune,unused_vars,low,3.0,0,False,0.2778,constant_folding|unused_vars,1,0.001,0.001,0.076923,0,0,18,O(1),1,0.147,3459,5
